id,Municipio,Taxa
4125506,SAO JOSE DOS PINHAIS,0.494
2210300,SAO JULIAO,0.0
4318705,SAO LEOPOLDO,0.237
2613701,SAO LOURENCO DA MATA,0.041
3549953,SAO LOURENCO DA SERRA,0.058
4318804,SAO LOURENCO DO SUL,0.011
2111300,SAO LUIS,0.189
2312601,SAO LUIS DO CURU,0.006
5220157,SAO LUIZ DO NORTE,0.006
4318903,SAO LUIZ GONZAGA,0.031
2514909,SAO MAMEDE,0.009
4319000,SAO MARCOS,0.022
4319109,SAO MARTINHO,0.0
3204906,SAO MATEUS,0.12
2111508,SAO MATEUS DO MARANHAO,0.017
4125605,SAO MATEUS DO SUL,0.044
2929404,SAO MIGUEL DAS MATAS,0.0
4319158,SAO MIGUEL DAS MISSOES,0.0
2515005,SAO MIGUEL DE TAIPU,0.005
5220207,SAO MIGUEL DO ARAGUAIA,0.004
1507607,SAO MIGUEL DO GUAMA,0.009
1100320,SAO MIGUEL DO GUAPORE,0.007
4125704,SAO MIGUEL DO IGUACU,0.055
4217204,SAO MIGUEL DO OESTE,0.097
2708600,SAO MIGUEL DOS CAMPOS,0.035
3550308,SAO PAULO,0.387
3550407,SAO PEDRO,0.001
5107404,SAO PEDRO DA CIPA,0.005
4319356,SAO PEDRO DA SERRA,0.002
4319364,SAO PEDRO DAS MISSOES,0.0
4319372,SAO PEDRO DO BUTIA,0.005
2210508,SAO PEDRO DO PIAUI,0.004
4319406,SAO PEDRO DO SUL,0.019
3550506,SAO PEDRO DO TURVO,0.003
2111607,SAO RAIMUNDO DAS MANGABEIRAS,0.009
3550704,SAO SEBASTIAO,0.015
3164407,SAO SEBASTIAO DA BELA VISTA,0.038
2929503,SAO SEBASTIAO DO PASSE,0.079
4319604,SAO SEPE,0.03
5220405,SAO SIMAO,0.018
4319802,SAO VICENTE DO SUL,0.014
2929602,SAPEACU,0.008
5107875,SAPEZAL,0.001
3305406,SAPUCAIA,0.09
4320008,SAPUCAIA DO SUL,0.066
4320107,SARANDI,0.053
2708907,SATUBA,0.037
4217303,SAUDADES,0.01
2929909,SEABRA,0.03
2210631,SEBASTIAO LEAL,0.0
4320206,SEBERI,0.03
5007802,SELVIRIA,0.003
1200500,SENA MADUREIRA,0.01
2111748,SENADOR ALEXANDRE COSTA,0.0
2413102,SENADOR ELOI DE SOUZA,0.003
1200450,SENADOR GUIOMARD,0.015
3165800,SENADOR JOSE BENTO,0.015
2930105,SENHOR DO BONFIM,0.022
4320354,SENTINELA DO SUL,0.008
1101500,SERINGUEIRAS,0.003
3166402,SERITINGA,0.002
3305554,SEROPEDICA,0.239
3205002,SERRA,0.538
2515500,SERRA BRANCA,0.004
2930154,SERRA DO RAMALHO,0.0
2413409,SERRA NEGRA DO NORTE,0.0
2613909,SERRA TALHADA,0.098
2930501,SERRINHA,0.02
2413557,SERRINHA DOS PINTOS,0.0
2614105,SERTANIA,0.013
4320578,SETE DE SETEMBRO,0.003
3167202,SETE LAGOAS,0.091
4320602,SEVERIANO DE ALMEIDA,0.009
5007901,SIDROLANDIA,0.049
3305604,SILVA JARDIM,0.042
3552007,SILVEIRAS,0.006
3167509,SIMAO PEREIRA,0.027
2930709,SIMOES FILHO,0.07
5220686,SIMOLANDIA,0.011
5107909,SINOP,0.254
2413706,SITIO NOVO,0.006
2515971,SOBRADO,0.016
2312908,SOBRAL,0.036
4320800,SOLEDADE,0.052
4217709,SOMBRIO,0.043
5007935,SONORA,0.019
3205010,SOORETAMA,0.046
5107925,SORRISO,0.123
2516201,SOUSA,0.026
2111953,SUCUPIRA DO RIACHAO,0.003
2516300,SUME,0.008
4320859,TABAI,0.008
3552809,TABOAO DA SERRA,0.182
2413805,TABOLEIRO GRANDE,0.003
2313104,TABULEIRO DO NORTE,0.003
2614709,TACAIMBO,0.01
2614808,TACARATU,0.0
3168002,TAIOBEIRAS,0.0
2413904,TAIPU,0.005
1720978,TALISMA,0.013
4217907,TANGARA,0.01
3305752,TANGUA,0.051
2931004,TANHACU,0.002
2931103,TANQUINHO,0.009
1304104,TAPAUA,0.0
4321105,TAPES,0.019
4321303,TAQUARI,0.002
2615003,TAQUARITINGA DO NORTE,0.016
1600709,TARTARUGALZINHO,0.007
3168408,TARUMIRIM,0.012
2313302,TAUA,0.019
3554102,TAUBATE,0.184
2931350,TEIXEIRA DE FREITAS,0.067
4127007,TEIXEIRA SOARES,0.011
4127106,TELEMACO BORBA,0.0
2516755,TENORIO,0.001
3554300,TEODORO SAMPAIO,0.009
2931509,TEOFILANDIA,0.007
3168606,TEOFILO OTONI,0.105
2931608,TEOLANDIA,0.008
2709152,TEOTONIO VILELA,0.016
5008008,TERENOS,0.037
2211001,TERESINA,0.408
3305802,TERESOPOLIS,0.143
5221197,TEREZOPOLIS DE GOIAS,0.024
4321436,TERRA DE AREIA,0.016
2931707,TERRA NOVA,0.005
5108055,TERRA NOVA DO NORTE,0.026
4127403,TERRA ROXA,0.007
2313401,TIANGUA,0.06
4127502,TIBAGI,0.109
4218004,TIJUCAS,0.042
4127601,TIJUCAS DO SUL,0.075
2615300,TIMBAUBA,0.007
2414308,TIMBAUBA DOS BATISTAS,0.001
4218103,TIMBE DO SUL,0.002
2112209,TIMON,0.049
3168705,TIMOTEO,0.013
4321469,TIO HUGO,0.022
4321477,TIRADENTES DO SUL,0.003
4127700,TOLEDO,0.047
2615409,TORITAMA,0.015
4321501,TORRES,0.029
2414407,TOUROS,0.001
1508035,TRACUATEUA,0.009
2615508,TRACUNHAEM,0.006
1508050,TRAIRAO,0.055
4321600,TRAMANDAI,0.0
4321634,TRES ARROIOS,0.005
4218301,TRES BARRAS,0.019
4321667,TRES CACHOEIRAS,0.037
3169307,TRES CORACOES,0.046
4321808,TRES DE MAIO,0.012
5008305,TRES LAGOAS,0.096
3169356,TRES MARIAS,0.048
4321907,TRES PASSOS,0.015
3306008,TRES RIOS,0.081
4218400,TREZE DE MAIO,0.0
5221403,TRINDADE,0.009
4322004,TRIUNFO,0.042
2414456,TRIUNFO POTIGUAR,0.001
4218608,TROMBUDO CENTRAL,0.028
4218707,TUBARAO,0.158
2931905,TUCANO,0.033
1508100,TUCURUI,0.0
4127882,TUNAS DO PARANA,0.005
4127908,TUNEIRAS DO OESTE,0.005
2112308,TUNTUM,0.007
4322202,TUPANCIRETA,0.0
1721257,TUPIRAMA,0.004
4322327,TURUCU,0.009
2313559,TURURU,0.0
2932002,UAUA,0.002
2932101,UBAIRA,0.002
2932200,UBAITABA,0.009
3170057,UBAPORANGA,0.031
3555356,UBARANA,0.011
2932309,UBATA,0.005
3555406,UBATUBA,0.22
3170107,UBERABA,0.407
3170206,UBERLANDIA,0.341
4128005,UBIRATA,0.036
2516904,UIRAUNA,0.01
1508126,ULIANOPOLIS,0.012
2313708,UMARI,0.0
2807600,UMBAUBA,0.012
2313757,UMIRIM,0.005
4128203,UNIAO DA VITORIA,0.017
2709301,UNIAO DOS PALMARES,0.026
4322376,UNISTALDA,0.003
2414605,UPANEMA,0.006
4128401,URAI,0.016
5221601,URUACU,0.051
1508159,URUARA,0.001
2932705,URUCUCA,0.011
4322400,URUGUAIANA,0.094
4322509,VACARIA,0.105
5108352,VALE DE SAO DOMINGOS,0.003
3306107,VALENCA,0.006
2211308,VALENCA DO PIAUI,0.015
5221858,VALPARAISO DE GOIAS,0.217
4219101,VARGEAO,0.007
4219150,VARGEM,0.043
4219176,VARGEM BONITA,0.028
2112704,VARGEM GRANDE,0.002
5221908,VARJAO,0.003
3170750,VARJAO DE MINAS,0.012
2314003,VARZEA ALEGRE,0.01
3170800,VARZEA DA PALMA,0.01
5108402,VARZEA GRANDE,0.124
3306206,VASSOURAS,0.062
3205069,VENDA NOVA DO IMIGRANTE,0.039
4128534,VENTANIA,0.013
2616001,VENTUROSA,0.005
5108501,VERA,0.023
4322707,VERA CRUZ,0.0
4322806,VERANOPOLIS,0.049
2616100,VERDEJANTE,0.008
2933257,VEREDA,0.005
3171105,VERISSIMO,0.0
3205101,VIANA,0.145
5008404,VICENTINA,0.015
3171303,VICOSA,0.0
4323200,VICTOR GRAEFF,0.003
5105507,VILA BELA DA SANTISSIMA TRINDADE,0.003
5222203,VILA BOA,0.007
4323309,VILA FLORES,0.008
2211605,VILA NOVA DO PIAUI,0.001
4323457,VILA NOVA DO SUL,0.005
5222302,VILA PROPICIO,0.02
5108600,VILA RICA,0.007
3205200,VILA VELHA,0.015
1100304,VILHENA,0.192
4128658,VIRMOND,0.016
1508308,VISEU,0.002
3205309,VITORIA,0.004
2933307,VITORIA DA CONQUISTA,0.285
4323754,VITORIA DAS MISSOES,0.002
2616407,VITORIA DE SANTO ANTAO,0.026
2112902,VITORIA DO MEARIM,0.011
1508357,VITORIA DO XINGU,0.005
3306305,VOLTA REDONDA,0.083
1722081,WANDERLANDIA,0.023
2933455,WANDERLEY,0.002
2933505,WENCESLAU GUIMARAES,0.019
1722107,XAMBIOA,0.003
4219507,XANXERE,0.057
1200708,XAPURI,0.004
4219705,XAXIM,0.045
2616506,XEXEU,0.015
1508407,XINGUARA,0.001
2114007,ZE DOCA,0.007
