id,Municipio,Taxa
1508100,TUCURUI,1
4127882,TUNAS DO PARANA,6
4127908,TUNEIRAS DO OESTE,6
2112308,TUNTUM,8
4322202,TUPANCIRETA,1
1721257,TUPIRAMA,5
4322327,TURUCU,10
2313559,TURURU,1
2932002,UAUA,3
2932101,UBAIRA,3
2932200,UBAITABA,10
3170057,UBAPORANGA,31
3555356,UBARANA,12
2932309,UBATA,6
3555406,UBATUBA,216
3170107,UBERABA,398
3170206,UBERLANDIA,334
4128005,UBIRATA,36
2516904,UIRAUNA,11
1508126,ULIANOPOLIS,13
2313708,UMARI,1
2807600,UMBAUBA,13
2313757,UMIRIM,6
4128203,UNIAO DA VITORIA,18
2709301,UNIAO DOS PALMARES,26
4322376,UNISTALDA,4
2414605,UPANEMA,7
4128401,URAI,17
5221601,URUACU,51
1508159,URUARA,2
2932705,URUCUCA,12
4322400,URUGUAIANA,93
4322509,VACARIA,103
5108352,VALE DE SAO DOMINGOS,4
3306107,VALENCA,7
2211308,VALENCA DO PIAUI,16
5221858,VALPARAISO DE GOIAS,213
4219101,VARGEAO,8
4219150,VARGEM,43
4219176,VARGEM BONITA,28
2112704,VARGEM GRANDE,3
5221908,VARJAO,4
3170750,VARJAO DE MINAS,13
2314003,VARZEA ALEGRE,11
3170800,VARZEA DA PALMA,11
5108402,VARZEA GRANDE,122
3306206,VASSOURAS,62
3205069,VENDA NOVA DO IMIGRANTE,39
4128534,VENTANIA,14
2616001,VENTUROSA,6
5108501,VERA,23
4322707,VERA CRUZ,1
4322806,VERANOPOLIS,49
2616100,VERDEJANTE,9
2933257,VEREDA,6
3171105,VERISSIMO,1
3205101,VIANA,143
5008404,VICENTINA,16
3171303,VICOSA,1
4323200,VICTOR GRAEFF,4
5105507,VILA BELA DA SANTISSIMA TRINDADE,4
5222203,VILA BOA,8
4323309,VILA FLORES,9
2211605,VILA NOVA DO PIAUI,2
4323457,VILA NOVA DO SUL,6
5222302,VILA PROPICIO,21
5108600,VILA RICA,8
3205200,VILA VELHA,16
1100304,VILHENA,188
4128658,VIRMOND,17
1508308,VISEU,3
3205309,VITORIA,5
2933307,VITORIA DA CONQUISTA,279
4323754,VITORIA DAS MISSOES,3
2616407,VITORIA DE SANTO ANTAO,26
2112902,VITORIA DO MEARIM,12
1508357,VITORIA DO XINGU,6
3306305,VOLTA REDONDA,82
1722081,WANDERLANDIA,23
2933455,WANDERLEY,3
2933505,WENCESLAU GUIMARAES,20
1722107,XAMBIOA,4
4219507,XANXERE,57
1200708,XAPURI,5
4219705,XAXIM,45
2616506,XEXEU,16
1508407,XINGUARA,2
2114007,ZE DOCA,8
